video_id,title,title_length,emoji_count_title,channel_name,channel_id,view_count,duration_seconds,published_text,region,category,is_live,scraped_at,like_count,comment_count,like_per_view,comment_per_view,engagement_rate,days_since_published,has_emoji,title_char_per_word,video_length_category,subscriber_count,subscriber_tier
video_130,Video Title 130,62,0,Channel_980,UC200041,1000,600,13 days ago,DE,Sports,0,2026-06-14T17:42:35.790396,45,19,0.045,0.019,0.064,13,0,15.5,Long (5-10m),101,Nano
video_131,Video Title 131,48,0,Channel_988,UC249517,1000,300,22 days ago,AU,Comedy,0,2026-06-14T17:42:35.790396,42,25,0.042,0.025,0.067,22,0,12.0,Medium (1-5m),100,Nano
video_132,Video Title 132,55,1,Channel_923,UC568634,1000,900,17 days ago,FR,Film,0,2026-06-14T17:42:35.790396,102,22,0.102,0.022,0.124,17,1,13.75,Extended (10-30m),101,Nano
video_133,Video Title 133,32,0,Channel_300,UC947444,1001,3600,14 days ago,US,Film,0,2026-06-14T17:42:35.790396,132,17,0.13186813186813187,0.016983016983016984,0.14885114885114886,14,0,8.0,Very Long (>30m),100,Nano
video_134,Video Title 134,51,0,Channel_989,UC565035,1000,900,26 days ago,CA,Technology,0,2026-06-14T17:42:35.790396,49,23,0.049,0.023,0.072,26,0,12.75,Extended (10-30m),100,Nano
video_135,Video Title 135,90,1,Channel_901,UC257042,1000,60,19 days ago,BR,Music,1,2026-06-14T17:42:35.790396,118,15,0.118,0.015,0.133,19,1,22.5,Short (<1m),125,Nano
video_136,Video Title 136,78,0,Channel_436,UC293962,1000,900,18 days ago,US,How-to,0,2026-06-14T17:42:35.790396,134,15,0.134,0.015,0.149,18,0,19.5,Extended (10-30m),100,Nano
video_137,Video Title 137,47,1,Channel_369,UC614744,1003,600,23 days ago,KR,Comedy,0,2026-06-14T17:42:35.790396,39,10,0.038883349950149554,0.009970089730807577,0.04885343968095713,23,1,11.75,Long (5-10m),105,Nano
video_138,Video Title 138,85,0,Channel_874,UC873607,1000,600,8 days ago,CA,Sports,0,2026-06-14T17:42:35.790396,138,25,0.138,0.025,0.163,8,0,21.25,Long (5-10m),101,Nano
video_139,Video Title 139,61,0,Channel_486,UC285685,1002,60,18 days ago,CA,Education,0,2026-06-14T17:42:35.790396,49,9,0.04890219560878244,0.008982035928143712,0.05788423153692615,18,0,15.25,Short (<1m),100,Nano
video_140,Video Title 140,64,0,Channel_949,UC950789,1000,180,16 days ago,BR,Film,0,2026-06-14T17:42:35.790396,40,8,0.04,0.008,0.048,16,0,16.0,Medium (1-5m),101,Nano
video_141,Video Title 141,81,0,Channel_436,UC132235,1000,180,25 days ago,US,How-to,0,2026-06-14T17:42:35.790396,60,7,0.06,0.007,0.067,25,0,20.25,Medium (1-5m),100,Nano
video_142,Video Title 142,76,1,Channel_806,UC967827,1000,900,11 days ago,KR,Film,0,2026-06-14T17:42:35.790396,41,20,0.041,0.02,0.061,11,1,19.0,Extended (10-30m),100,Nano
video_143,Video Title 143,25,0,Channel_428,UC566351,1000,3600,17 days ago,IN,Music,0,2026-06-14T17:42:35.790396,90,6,0.09,0.006,0.096,17,0,6.25,Very Long (>30m),102,Nano
video_144,Video Title 144,47,0,Channel_181,UC634716,1000,900,18 days ago,FR,Education,0,2026-06-14T17:42:35.790396,76,26,0.076,0.026,0.102,18,0,11.75,Extended (10-30m),100,Nano
video_145,Video Title 145,47,0,Channel_883,UC278257,1001,60,19 days ago,AU,Comedy,0,2026-06-14T17:42:35.790396,103,21,0.1028971028971029,0.02097902097902098,0.12387612387612387,19,0,11.75,Short (<1m),100,Nano
video_146,Video Title 146,63,0,Channel_898,UC562635,1000,3600,18 days ago,KR,News,0,2026-06-14T17:42:35.790396,111,23,0.111,0.023,0.134,18,0,15.75,Very Long (>30m),100,Nano
video_147,Video Title 147,49,1,Channel_877,UC971603,1000,600,14 days ago,CA,Music,0,2026-06-14T17:42:35.790396,21,5,0.021,0.005,0.026,14,1,12.25,Long (5-10m),102,Nano
video_148,Video Title 148,81,1,Channel_694,UC793181,1000,60,17 days ago,KR,Technology,0,2026-06-14T17:42:35.790396,31,1,0.031,0.001,0.032,17,1,20.25,Short (<1m),100,Nano
video_149,Video Title 149,94,0,Channel_340,UC279073,1000,180,8 days ago,DE,Education,0,2026-06-14T17:42:35.790396,120,3,0.12,0.003,0.123,8,0,23.5,Medium (1-5m),100,Nano
video_150,Video Title 150,81,0,Channel_491,UC439804,1001,600,15 days ago,IN,How-to,0,2026-06-14T17:42:35.790396,19,20,0.01898101898101898,0.01998001998001998,0.03896103896103896,15,0,20.25,Long (5-10m),100,Nano
video_151,Video Title 151,20,0,Channel_495,UC316006,1000,900,17 days ago,GB,News,0,2026-06-14T17:42:35.790396,102,3,0.102,0.003,0.105,17,0,5.0,Extended (10-30m),101,Nano
video_152,Video Title 152,46,0,Channel_973,UC586814,1000,180,21 days ago,DE,Gaming,0,2026-06-14T17:42:35.790396,102,14,0.102,0.014,0.116,21,0,11.5,Medium (1-5m),100,Nano
video_153,Video Title 153,81,0,Channel_730,UC737308,1000,3600,11 days ago,CA,Sports,0,2026-06-14T17:42:35.790396,113,24,0.113,0.024,0.137,11,0,20.25,Very Long (>30m),100,Nano
video_154,Video Title 154,96,1,Channel_163,UC139633,1000,3600,29 days ago,JP,News,0,2026-06-14T17:42:35.790396,40,11,0.04,0.011,0.051,29,1,24.0,Very Long (>30m),100,Nano
video_155,Video Title 155,22,0,Channel_558,UC319464,1000,300,6 days ago,CA,Gaming,0,2026-06-14T17:42:35.790396,31,2,0.031,0.002,0.033,6,0,5.5,Medium (1-5m),101,Nano
video_156,Video Title 156,89,0,Channel_456,UC222104,1000,180,23 days ago,JP,Entertainment,0,2026-06-14T17:42:35.790396,72,26,0.072,0.026,0.098,23,0,22.25,Medium (1-5m),100,Nano
video_157,Video Title 157,91,0,Channel_92,UC376551,1001,600,19 days ago,DE,How-to,0,2026-06-14T17:42:35.790396,16,21,0.015984015984015984,0.02097902097902098,0.03696303696303696,19,0,22.75,Long (5-10m),100,Nano
video_158,Video Title 158,46,0,Channel_105,UC249152,1002,600,16 days ago,BR,Sports,0,2026-06-14T17:42:35.790396,128,2,0.1277445109780439,0.001996007984031936,0.12974051896207583,16,0,11.5,Long (5-10m),101,Nano
video_159,Video Title 159,28,0,Channel_719,UC173860,1001,60,12 days ago,JP,Sports,0,2026-06-14T17:42:35.790396,114,10,0.11388611388611389,0.00999000999000999,0.12387612387612387,12,0,7.0,Short (<1m),100,Nano
video_160,Video Title 160,81,0,Channel_439,UC369551,1000,600,15 days ago,BR,Comedy,0,2026-06-14T17:42:35.790396,133,11,0.133,0.011,0.144,15,0,20.25,Long (5-10m),100,Nano
video_161,Video Title 161,56,2,Channel_498,UC923865,1000,300,11 days ago,GB,How-to,0,2026-06-14T17:42:35.790396,19,26,0.019,0.026,0.045,11,1,14.0,Medium (1-5m),100,Nano
video_162,Video Title 162,70,0,Channel_328,UC628508,1001,300,7 days ago,CA,Sports,0,2026-06-14T17:42:35.790396,139,3,0.13886113886113885,0.002997002997002997,0.14185814185814186,7,0,17.5,Medium (1-5m),100,Nano
video_163,Video Title 163,63,1,Channel_651,UC555690,1000,3600,24 days ago,BR,How-to,1,2026-06-14T17:42:35.790396,115,23,0.115,0.023,0.138,24,1,15.75,Very Long (>30m),109,Nano
video_164,Video Title 164,43,0,Channel_541,UC439411,1002,600,10 days ago,IN,Film,0,2026-06-14T17:42:35.790396,25,29,0.0249500998003992,0.028942115768463075,0.05389221556886228,10,0,10.75,Long (5-10m),100,Nano
video_165,Video Title 165,98,0,Channel_509,UC569932,1001,900,19 days ago,KR,Gaming,0,2026-06-14T17:42:35.790396,24,12,0.023976023976023976,0.011988011988011988,0.03596403596403597,19,0,24.5,Extended (10-30m),100,Nano
video_166,Video Title 166,78,0,Channel_251,UC122554,1000,600,5 days ago,AU,Education,0,2026-06-14T17:42:35.790396,135,1,0.135,0.001,0.136,5,0,19.5,Long (5-10m),100,Nano
video_167,Video Title 167,51,0,Channel_965,UC309102,1000,900,17 days ago,DE,Comedy,0,2026-06-14T17:42:35.790396,75,7,0.075,0.007,0.082,17,0,12.75,Extended (10-30m),102,Nano
video_168,Video Title 168,71,0,Channel_191,UC701309,1000,600,25 days ago,DE,News,0,2026-06-14T17:42:35.790396,149,4,0.149,0.004,0.153,25,0,17.75,Long (5-10m),101,Nano
video_169,Video Title 169,81,0,Channel_47,UC690135,1000,180,24 days ago,FR,Entertainment,0,2026-06-14T17:42:35.790396,98,23,0.098,0.023,0.121,24,0,20.25,Medium (1-5m),100,Nano
video_170,Video Title 170,77,0,Channel_879,UC716829,1001,600,19 days ago,IN,Sports,0,2026-06-14T17:42:35.790396,106,11,0.10589410589410589,0.01098901098901099,0.11688311688311688,19,0,19.25,Long (5-10m),100,Nano
video_171,Video Title 171,71,1,Channel_251,UC519577,1005,180,4 days ago,US,Technology,0,2026-06-14T17:42:35.790396,75,27,0.07462686567164178,0.026865671641791045,0.10149253731343283,4,1,17.75,Medium (1-5m),100,Nano
video_172,Video Title 172,31,0,Channel_775,UC203738,1002,900,1 days ago,BR,Technology,0,2026-06-14T17:42:35.790396,71,27,0.07085828343313373,0.02694610778443114,0.09780439121756487,1,0,7.75,Extended (10-30m),100,Nano
video_173,Video Title 173,58,0,Channel_885,UC967535,1000,600,14 days ago,US,Music,0,2026-06-14T17:42:35.790396,122,11,0.122,0.011,0.133,14,0,14.5,Long (5-10m),100,Nano
video_174,Video Title 174,21,1,Channel_64,UC247052,1002,900,17 days ago,AU,Education,0,2026-06-14T17:42:35.790396,72,18,0.0718562874251497,0.017964071856287425,0.08982035928143713,17,1,5.25,Extended (10-30m),106,Nano
video_175,Video Title 175,22,1,Channel_850,UC358343,1001,3600,14 days ago,CA,Gaming,0,2026-06-14T17:42:35.790396,79,28,0.07892107892107893,0.027972027972027972,0.1068931068931069,14,1,5.5,Very Long (>30m),100,Nano
video_176,Video Title 176,75,1,Channel_320,UC346161,1001,300,6 days ago,CA,Sports,0,2026-06-14T17:42:35.790396,64,3,0.06393606393606394,0.002997002997002997,0.06693306693306693,6,1,18.75,Medium (1-5m),100,Nano
video_177,Video Title 177,78,0,Channel_860,UC937180,1002,1800,22 days ago,DE,Education,0,2026-06-14T17:42:35.790396,37,23,0.036926147704590816,0.022954091816367265,0.059880239520958084,22,0,19.5,Extended (10-30m),101,Nano
video_178,Video Title 178,21,0,Channel_780,UC296729,1000,3600,25 days ago,BR,Film,0,2026-06-14T17:42:35.790396,128,2,0.128,0.002,0.13,25,0,5.25,Very Long (>30m),100,Nano
video_179,Video Title 179,21,0,Channel_524,UC657806,1000,60,28 days ago,IN,How-to,0,2026-06-14T17:42:35.790396,40,13,0.04,0.013,0.053,28,0,5.25,Short (<1m),100,Nano
video_180,Video Title 180,73,1,Channel_292,UC149257,1000,900,5 days ago,DE,Music,0,2026-06-14T17:42:35.790396,52,15,0.052,0.015,0.067,5,1,18.25,Extended (10-30m),100,Nano
video_181,Video Title 181,20,0,Channel_29,UC893366,1000,180,3 days ago,DE,Sports,0,2026-06-14T17:42:35.790396,92,16,0.092,0.016,0.108,3,0,5.0,Medium (1-5m),100,Nano
video_182,Video Title 182,38,4,Channel_651,UC961219,1000,60,22 days ago,US,Gaming,0,2026-06-14T17:42:35.790396,55,25,0.055,0.025,0.08,22,1,9.5,Short (<1m),100,Nano
video_183,Video Title 183,21,1,Channel_437,UC457925,1000,1800,24 days ago,FR,Technology,0,2026-06-14T17:42:35.790396,59,6,0.059,0.006,0.065,24,1,5.25,Extended (10-30m),100,Nano
video_184,Video Title 184,72,1,Channel_966,UC177895,1000,3600,28 days ago,US,Comedy,0,2026-06-14T17:42:35.790396,10,13,0.01,0.013,0.023,28,1,18.0,Very Long (>30m),101,Nano
video_185,Video Title 185,63,1,Channel_597,UC217926,1000,600,15 days ago,FR,Technology,0,2026-06-14T17:42:35.790396,122,8,0.122,0.008,0.13,15,1,15.75,Long (5-10m),100,Nano
video_186,Video Title 186,51,1,Channel_586,UC379772,1005,180,7 days ago,BR,Music,0,2026-06-14T17:42:35.790396,79,18,0.07860696517412935,0.01791044776119403,0.09651741293532339,7,1,12.75,Medium (1-5m),100,Nano
video_187,Video Title 187,89,0,Channel_763,UC845547,1000,60,11 days ago,AU,How-to,0,2026-06-14T17:42:35.790396,37,17,0.037,0.017,0.054,11,0,22.25,Short (<1m),102,Nano
video_188,Video Title 188,51,1,Channel_736,UC909681,1000,3600,10 days ago,BR,Film,0,2026-06-14T17:42:35.790396,109,23,0.109,0.023,0.132,10,1,12.75,Very Long (>30m),100,Nano
video_189,Video Title 189,87,1,Channel_47,UC338577,1000,60,14 days ago,DE,Education,0,2026-06-14T17:42:35.790396,101,6,0.101,0.006,0.107,14,1,21.75,Short (<1m),109,Nano
video_190,Video Title 190,74,1,Channel_417,UC495491,1000,900,3 days ago,DE,Technology,0,2026-06-14T17:42:35.790396,62,24,0.062,0.024,0.086,3,1,18.5,Extended (10-30m),100,Nano
video_191,Video Title 191,94,1,Channel_593,UC223332,1000,3600,14 days ago,JP,Film,0,2026-06-14T17:42:35.790396,90,11,0.09,0.011,0.101,14,1,23.5,Very Long (>30m),104,Nano
video_192,Video Title 192,75,0,Channel_451,UC625053,1000,600,17 days ago,DE,How-to,0,2026-06-14T17:42:35.790396,103,17,0.103,0.017,0.12,17,0,18.75,Long (5-10m),113,Nano
video_193,Video Title 193,36,0,Channel_633,UC594235,1000,600,4 days ago,IN,Music,0,2026-06-14T17:42:35.790396,18,7,0.018,0.007,0.025,4,0,9.0,Long (5-10m),100,Nano
video_194,Video Title 194,57,0,Channel_555,UC183417,1001,600,6 days ago,KR,Sports,0,2026-06-14T17:42:35.790396,68,14,0.06793206793206794,0.013986013986013986,0.08191808191808192,6,0,14.25,Long (5-10m),100,Nano
video_195,Video Title 195,43,0,Channel_658,UC603658,1000,900,20 days ago,KR,Technology,0,2026-06-14T17:42:35.790396,83,5,0.083,0.005,0.088,20,0,10.75,Extended (10-30m),105,Nano
video_196,Video Title 196,88,0,Channel_74,UC865588,1001,900,5 days ago,DE,Gaming,0,2026-06-14T17:42:35.790396,111,20,0.1108891108891109,0.01998001998001998,0.13086913086913088,5,0,22.0,Extended (10-30m),102,Nano
video_197,Video Title 197,89,1,Channel_53,UC588253,1001,600,10 days ago,BR,Music,0,2026-06-14T17:42:35.790396,63,2,0.06293706293706294,0.001998001998001998,0.06493506493506493,10,1,22.25,Long (5-10m),100,Nano
video_198,Video Title 198,30,0,Channel_233,UC217526,1001,3600,7 days ago,JP,How-to,0,2026-06-14T17:42:35.790396,33,18,0.03296703296703297,0.017982017982017984,0.05094905094905095,7,0,7.5,Very Long (>30m),100,Nano
video_199,Video Title 199,35,0,Channel_807,UC351796,1000,60,15 days ago,KR,Music,0,2026-06-14T17:42:35.790396,22,22,0.022,0.022,0.044,15,0,8.75,Short (<1m),121,Nano
video_200,Video Title 200,92,0,Channel_875,UC793194,1000,1800,21 days ago,KR,Entertainment,0,2026-06-14T17:42:35.790396,123,26,0.123,0.026,0.149,21,0,23.0,Extended (10-30m),100,Nano
video_201,Video Title 201,78,0,Channel_200,UC985225,1000,600,21 days ago,BR,News,0,2026-06-14T17:42:35.790396,77,24,0.077,0.024,0.101,21,0,19.5,Long (5-10m),100,Nano
video_202,Video Title 202,89,2,Channel_674,UC389143,1000,900,18 days ago,BR,Technology,0,2026-06-14T17:42:35.790396,42,26,0.042,0.026,0.068,18,1,22.25,Extended (10-30m),100,Nano
video_203,Video Title 203,99,0,Channel_549,UC794502,1000,600,1 days ago,FR,Sports,0,2026-06-14T17:42:35.790396,122,18,0.122,0.018,0.14,1,0,24.75,Long (5-10m),102,Nano
video_204,Video Title 204,22,1,Channel_937,UC332125,1000,900,4 days ago,US,Gaming,0,2026-06-14T17:42:35.790396,123,2,0.123,0.002,0.125,4,1,5.5,Extended (10-30m),100,Nano
video_205,Video Title 205,39,0,Channel_97,UC734080,1000,600,11 days ago,AU,Film,0,2026-06-14T17:42:35.790396,101,29,0.101,0.029,0.13,11,0,9.75,Long (5-10m),100,Nano
video_206,Video Title 206,78,0,Channel_49,UC358522,1000,3600,10 days ago,AU,Technology,0,2026-06-14T17:42:35.790396,26,23,0.026,0.023,0.049,10,0,19.5,Very Long (>30m),101,Nano
video_207,Video Title 207,55,0,Channel_896,UC361696,1003,1800,13 days ago,CA,Education,0,2026-06-14T17:42:35.790396,52,18,0.0518444666001994,0.01794616151545364,0.06979062811565304,13,0,13.75,Extended (10-30m),101,Nano
video_208,Video Title 208,38,2,Channel_522,UC490829,1000,60,24 days ago,AU,Sports,0,2026-06-14T17:42:35.790396,133,14,0.133,0.014,0.147,24,1,9.5,Short (<1m),115,Nano
video_209,Video Title 209,86,0,Channel_40,UC486623,1000,3600,19 days ago,GB,Gaming,0,2026-06-14T17:42:35.790396,27,3,0.027,0.003,0.03,19,0,21.5,Very Long (>30m),100,Nano
video_210,Video Title 210,38,2,Channel_914,UC455537,1001,60,22 days ago,CA,Music,0,2026-06-14T17:42:35.790396,108,1,0.10789210789210789,0.000999000999000999,0.1088911088911089,22,1,9.5,Short (<1m),100,Nano
video_211,Video Title 211,39,1,Channel_153,UC467912,1002,900,10 days ago,CA,News,0,2026-06-14T17:42:35.790396,45,13,0.04491017964071856,0.012974051896207584,0.05788423153692615,10,1,9.75,Extended (10-30m),100,Nano
video_212,Video Title 212,90,2,Channel_106,UC812289,1000,900,18 days ago,KR,Film,0,2026-06-14T17:42:35.790396,14,29,0.014,0.029,0.043,18,1,22.5,Extended (10-30m),101,Nano
video_213,Video Title 213,71,1,Channel_553,UC129867,1000,180,9 days ago,US,Technology,0,2026-06-14T17:42:35.790396,106,16,0.106,0.016,0.122,9,1,17.75,Medium (1-5m),100,Nano
video_214,Video Title 214,52,0,Channel_676,UC226040,1000,300,9 days ago,FR,Technology,0,2026-06-14T17:42:35.790396,47,12,0.047,0.012,0.059,9,0,13.0,Medium (1-5m),100,Nano
video_215,Video Title 215,59,0,Channel_770,UC996873,1001,180,20 days ago,AU,Film,0,2026-06-14T17:42:35.790396,114,14,0.11388611388611389,0.013986013986013986,0.12787212787212787,20,0,14.75,Medium (1-5m),100,Nano
video_216,Video Title 216,58,0,Channel_211,UC223105,1000,900,28 days ago,BR,News,0,2026-06-14T17:42:35.790396,61,9,0.061,0.009,0.07,28,0,14.5,Extended (10-30m),100,Nano
video_217,Video Title 217,20,0,Channel_202,UC106286,1001,1800,27 days ago,JP,News,0,2026-06-14T17:42:35.790396,40,29,0.03996003996003996,0.028971028971028972,0.06893106893106893,27,0,5.0,Extended (10-30m),100,Nano
video_218,Video Title 218,30,0,Channel_433,UC997731,1000,900,12 days ago,GB,Technology,0,2026-06-14T17:42:35.790396,137,4,0.137,0.004,0.141,12,0,7.5,Extended (10-30m),100,Nano
video_219,Video Title 219,76,0,Channel_707,UC781650,1000,600,24 days ago,GB,Education,0,2026-06-14T17:42:35.790396,59,21,0.059,0.021,0.08,24,0,19.0,Long (5-10m),103,Nano
video_220,Video Title 220,69,0,Channel_565,UC235221,1000,180,14 days ago,GB,How-to,0,2026-06-14T17:42:35.790396,138,14,0.138,0.014,0.152,14,0,17.25,Medium (1-5m),100,Nano
video_221,Video Title 221,42,0,Channel_147,UC290659,1000,300,2 days ago,BR,Education,0,2026-06-14T17:42:35.790396,144,5,0.144,0.005,0.149,2,0,10.5,Medium (1-5m),101,Nano
video_222,Video Title 222,50,0,Channel_499,UC204152,1000,180,10 days ago,GB,Sports,0,2026-06-14T17:42:35.790396,66,18,0.066,0.018,0.084,10,0,12.5,Medium (1-5m),100,Nano
video_223,Video Title 223,61,0,Channel_282,UC205960,1000,3600,18 days ago,DE,Entertainment,0,2026-06-14T17:42:35.790396,110,18,0.11,0.018,0.128,18,0,15.25,Very Long (>30m),100,Nano
video_224,Video Title 224,26,0,Channel_310,UC618988,1000,60,6 days ago,IN,Gaming,0,2026-06-14T17:42:35.790396,65,6,0.065,0.006,0.071,6,0,6.5,Short (<1m),167,Nano
video_225,Video Title 225,35,0,Channel_755,UC692169,1002,3600,2 days ago,KR,Comedy,0,2026-06-14T17:42:35.790396,102,14,0.10179640718562874,0.013972055888223553,0.1157684630738523,2,0,8.75,Very Long (>30m),101,Nano
video_226,Video Title 226,79,2,Channel_51,UC253005,1001,60,17 days ago,JP,How-to,0,2026-06-14T17:42:35.790396,118,27,0.11788211788211789,0.026973026973026972,0.14485514485514486,17,1,19.75,Short (<1m),102,Nano
video_227,Video Title 227,21,0,Channel_495,UC729272,1000,180,26 days ago,GB,Entertainment,0,2026-06-14T17:42:35.790396,99,4,0.099,0.004,0.103,26,0,5.25,Medium (1-5m),100,Nano
video_228,Video Title 228,20,0,Channel_409,UC305378,1000,1800,18 days ago,US,News,0,2026-06-14T17:42:35.790396,50,29,0.05,0.029,0.079,18,0,5.0,Extended (10-30m),100,Nano
video_229,Video Title 229,67,1,Channel_626,UC380226,1001,3600,18 days ago,GB,Gaming,0,2026-06-14T17:42:35.790396,53,1,0.052947052947052944,0.000999000999000999,0.053946053946053944,18,1,16.75,Very Long (>30m),100,Nano
video_230,Video Title 230,31,0,Channel_273,UC473235,1003,180,21 days ago,KR,Sports,0,2026-06-14T17:42:35.790396,131,19,0.13060817547357925,0.018943170488534396,0.14955134596211367,21,0,7.75,Medium (1-5m),101,Nano
video_231,Video Title 231,88,0,Channel_458,UC635151,1000,1800,14 days ago,IN,News,0,2026-06-14T17:42:35.790396,88,17,0.088,0.017,0.105,14,0,22.0,Extended (10-30m),102,Nano
video_232,Video Title 232,56,1,Channel_120,UC893416,1000,900,22 days ago,BR,Technology,0,2026-06-14T17:42:35.790396,136,1,0.136,0.001,0.137,22,1,14.0,Extended (10-30m),100,Nano
video_233,Video Title 233,51,2,Channel_701,UC155189,1000,1800,11 days ago,BR,Film,0,2026-06-14T17:42:35.790396,68,18,0.068,0.018,0.086,11,1,12.75,Extended (10-30m),100,Nano
video_234,Video Title 234,28,1,Channel_46,UC717327,1000,600,19 days ago,GB,Technology,0,2026-06-14T17:42:35.790396,46,24,0.046,0.024,0.07,19,1,7.0,Long (5-10m),111,Nano
video_235,Video Title 235,38,1,Channel_243,UC793384,1000,60,16 days ago,IN,Entertainment,0,2026-06-14T17:42:35.790396,95,2,0.095,0.002,0.097,16,1,9.5,Short (<1m),100,Nano
video_236,Video Title 236,67,1,Channel_311,UC204855,1001,300,8 days ago,GB,Comedy,0,2026-06-14T17:42:35.790396,134,15,0.13386613386613386,0.014985014985014986,0.14885114885114886,8,1,16.75,Medium (1-5m),102,Nano
video_237,Video Title 237,99,1,Channel_562,UC149430,1000,600,18 days ago,FR,Sports,0,2026-06-14T17:42:35.790396,80,22,0.08,0.022,0.102,18,1,24.75,Long (5-10m),102,Nano
video_238,Video Title 238,22,0,Channel_331,UC953436,1000,1800,26 days ago,KR,Film,0,2026-06-14T17:42:35.790396,48,23,0.048,0.023,0.071,26,0,5.5,Extended (10-30m),100,Nano
video_239,Video Title 239,39,2,Channel_11,UC751940,1000,3600,3 days ago,BR,News,0,2026-06-14T17:42:35.790396,41,24,0.041,0.024,0.065,3,1,9.75,Very Long (>30m),100,Nano
video_240,Video Title 240,43,0,Channel_908,UC502348,1000,180,4 days ago,IN,Education,0,2026-06-14T17:42:35.790396,72,3,0.072,0.003,0.075,4,0,10.75,Medium (1-5m),100,Nano
video_241,Video Title 241,73,0,Channel_424,UC135086,1000,3600,21 days ago,US,How-to,0,2026-06-14T17:42:35.790396,129,20,0.129,0.02,0.149,21,0,18.25,Very Long (>30m),100,Nano
video_242,Video Title 242,52,2,Channel_48,UC596056,1000,3600,5 days ago,FR,How-to,0,2026-06-14T17:42:35.790396,49,21,0.049,0.021,0.07,5,1,13.0,Very Long (>30m),100,Nano
video_243,Video Title 243,43,0,Channel_377,UC727939,1000,60,22 days ago,CA,Education,0,2026-06-14T17:42:35.790396,87,8,0.087,0.008,0.095,22,0,10.75,Short (<1m),100,Nano
video_244,Video Title 244,94,0,Channel_568,UC376606,1000,180,4 days ago,GB,Comedy,0,2026-06-14T17:42:35.790396,34,29,0.034,0.029,0.063,4,0,23.5,Medium (1-5m),100,Nano
video_245,Video Title 245,91,1,Channel_8,UC908755,1000,3600,26 days ago,DE,Entertainment,0,2026-06-14T17:42:35.790396,114,21,0.114,0.021,0.135,26,1,22.75,Very Long (>30m),100,Nano
